"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"BON_NR";"BON_TYP";"BON_NAME";"TERMINAL_ID";"BON_STORNO";"BON_START";"BON_ENDE";"BEDIENER_ID";"BEDIENER_NAME";"UMS_BRUTTO";"KUNDE_NAME";"KUNDE_ID";"KUNDE_TYP";"KUNDE_STRASSE";"KUNDE_PLZ";"KUNDE_ORT";"KUNDE_LAND";"KUNDE_USTID";"BON_NOTIZ"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"55400f7b-5bfb-478b-a13d-8d02e948e9df";"1";"AVBelegabbruch";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T09:17:23Z";"2025-06-07T09:17:35Z";"106123";"Vendeur";"0.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"1f397d93-afd0-4cab-a3c0-35fd8f0b361b";"2";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:04:23Z";"2025-06-07T11:04:43Z";"106123";"Vendeur";"19.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"6212c3eb-47a4-4ce3-9668-383f6a18fe6e";"3";"AVBelegabbruch";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:24:27Z";"2025-06-07T11:34:26Z";"106123";"Vendeur";"0.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"3024c543-9396-478f-9cae-cd6839e239d2";"4";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:34:59Z";"2025-06-07T11:35:56Z";"106123";"Vendeur";"16.70";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"785c67dc-a126-4633-9886-bc66567d68c6";"5";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:42:30Z";"2025-06-07T11:43:04Z";"106123";"Vendeur";"19.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"19bb5bbe-a77e-448b-89eb-b67eb30ad160";"6";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:13:02Z";"2025-06-07T11:51:39Z";"106123";"Vendeur";"33.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"37449bbd-1c5e-4268-9e79-373625c8942f";"7";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:16:03Z";"2025-06-07T11:51:44Z";"106123";"Vendeur";"11.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"27e887be-9486-4f75-9339-347237ed8d61";"8";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:07:22Z";"2025-06-07T11:51:54Z";"106123";"Vendeur";"30.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"ddad78e0-0773-4df4-9f2d-1f4005fcbe50";"9";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:46:23Z";"2025-06-07T12:07:08Z";"106123";"Vendeur";"24.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"1867924d-15f8-4040-933a-acd55d211b9d";"10";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T12:11:30Z";"2025-06-07T12:12:15Z";"106123";"Vendeur";"7.40";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"173ee785-4c66-484e-945e-9eccaf061819";"11";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T12:15:20Z";"2025-06-07T12:16:14Z";"106123";"Vendeur";"10.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"976a7ac5-d24c-43f5-8617-bb5550e6d7a0";"12";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:42:23Z";"2025-06-07T12:16:51Z";"106123";"Vendeur";"19.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"8fabc393-d224-452b-ac34-2b0eb3e35546";"13";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:09:07Z";"2025-06-07T12:39:17Z";"106123";"Vendeur";"352.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"ae4b44c2-76fa-4a55-ac77-df36803e958c";"14";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:39:17Z";"2025-06-07T12:39:47Z";"106123";"Vendeur";"15.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"2a2dfff8-41c5-41ab-8c77-1dbde33f9075";"15";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T11:50:06Z";"2025-06-07T12:39:59Z";"106123";"Vendeur";"6.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"4488d937-60cb-4c11-9b64-dda309b9a0bf";"16";"AVBelegabbruch";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T10:28:26Z";"2025-06-07T12:41:27Z";"106123";"Vendeur";"0.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"721c9456-47ba-476c-9560-4b42f2ac6a80";"17";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T12:47:03Z";"2025-06-07T12:49:07Z";"106123";"Vendeur";"8.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"1a5c44c4-4bff-4e40-b44d-2b49c0091420";"18";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T13:10:19Z";"2025-06-07T13:11:08Z";"106123";"Vendeur";"15.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"0eb07841-77e9-4259-a35a-42d4f7493bac";"19";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T13:39:03Z";"2025-06-07T13:46:04Z";"106123";"Vendeur";"11.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"ab5134c6-247f-4ba7-94b1-ea6b86f224b8";"20";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T14:14:26Z";"2025-06-07T14:15:48Z";"106123";"Vendeur";"14.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"a358f7b4-fbd1-4292-8bc4-e607ad918d08";"21";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T15:03:43Z";"2025-06-07T15:16:46Z";"106123";"Vendeur";"47.90";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"d2f5eb53-d00f-4bf0-b5e9-c47e03268d8f";"22";"AVBelegabbruch";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T15:19:19Z";"2025-06-07T15:19:45Z";"106123";"Vendeur";"0.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"1715c058-e40e-4e9b-a7e4-8a6dbcd8ae28";"23";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T15:29:51Z";"2025-06-07T15:31:00Z";"106123";"Vendeur";"35.40";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"599a816b-1858-4a02-a132-883d425ca0b3";"24";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-06-07T15:34:54Z";"2025-06-07T15:35:18Z";"106123";"Vendeur";"4.00";"Walking customer";"1";"Kunde";;;;;;
