"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"BON_NR";"BON_TYP";"BON_NAME";"TERMINAL_ID";"BON_STORNO";"BON_START";"BON_ENDE";"BEDIENER_ID";"BEDIENER_NAME";"UMS_BRUTTO";"KUNDE_NAME";"KUNDE_ID";"KUNDE_TYP";"KUNDE_STRASSE";"KUNDE_PLZ";"KUNDE_ORT";"KUNDE_LAND";"KUNDE_USTID";"BON_NOTIZ"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"0fd12332-33e1-4da0-b226-803eb9585c49";"1";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T17:08:33Z";"2025-04-28T17:10:09Z";"106123";"Vendeur";"4.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"1b3f8c8a-4c90-4e96-b5c9-0b3a82d82304";"2";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T17:11:47Z";"2025-04-28T17:13:59Z";"106123";"Vendeur";"5.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"6b757ca7-1e31-4a14-8460-10db4f4fa70a";"3";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T17:16:18Z";"2025-04-28T17:17:38Z";"106123";"Vendeur";"8.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"43cfb46e-5e67-4a04-b3d8-687685e67f2d";"4";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T18:43:53Z";"2025-04-28T18:44:42Z";"106123";"Vendeur";"9.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"f12523d6-3aab-461b-8ad6-63fc06bb0fb4";"5";"AVBelegabbruch";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T18:48:52Z";"2025-04-28T18:49:36Z";"106123";"Vendeur";"0.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"6faa3092-8bb5-4be0-86d4-d56c8a8db435";"6";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T18:46:22Z";"2025-04-28T18:51:13Z";"106123";"Vendeur";"11.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"9219e5d6-607f-4427-8560-21c12921560c";"7";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T18:52:41Z";"2025-04-28T18:55:14Z";"106123";"Vendeur";"8.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"14c51e13-39db-4c45-931c-70adaa14479a";"8";"AVBelegabbruch";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T18:51:56Z";"2025-04-28T18:57:12Z";"106123";"Vendeur";"0.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"13ff452a-1b6f-4fe0-85a8-fab1b0fb3a1c";"9";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"1";"2025-04-28T18:59:23Z";"2025-04-28T18:59:23Z";"106123";"Vendeur";"-8.50";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"ef820a81-961d-4af4-b7b8-a4c4b0f2b7a4";"10";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"0";"2025-04-28T19:04:57Z";"2025-04-28T19:06:00Z";"106123";"Vendeur";"29.00";"Walking customer";"1";"Kunde";;;;;;
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"83723420-be54-411f-999a-82b11396af62";"11";"Beleg";;"2333b246-306c-5ae8-89ce-54f91bc4cb2e";"1";"2025-04-28T19:06:22Z";"2025-04-28T19:06:22Z";"106123";"Vendeur";"-29.00";"Walking customer";"1";"Kunde";;;;;;
